0.02481,0.01316,0.00811,0.4
0.00723,0.02319,0.01248,0.35
0.03435,0.01045,0.00000,0.15
0.06125,0.02549,0.03620,0.27
0.00083,0.00084,0.00000,0.54
0.01929,0.01358,0.00687,0.32
0.00185,0.00439,0.00125,0.32
0.02343,0.06665,0.02622,0.31
0.00192,0.00272,0.00062,0.15
0.00346,0.00355,0.00312,0.28
0.00064,0.00230,0.00125,0.23
0.02795,0.04095,0.02622,0.39
0.00896,0.01087,0.00062,0.23
0.00090,0.00251,0.00000,0.12
0.00131,0.00251,0.00000,0.42
0.01339,0.08880,0.00749,0.3
0.00043,0.00251,0.00125,0.29
0.00627,0.01170,0.00250,0.17
0.00306,0.00167,0.00250,0.13
0.03774,0.05140,0.01623,0.32
0.00076,0.00251,0.00062,0.18
0.00501,0.00418,0.00062,0.16
0.01645,0.00418,0.00312,0.22
0.01601,0.00606,0.00000,0.12
0.02323,0.02716,0.01061,0.19
0.00368,0.00104,0.00062,0.21
0.02853,0.02298,0.00874,0.31
0.00042,0.00481,0.00187,0.46
0.00268,0.00690,0.00499,0.34
0.01176,0.00836,0.00312,0.41
0.04378,0.08337,0.00749,0.3
0.00037,0.00021,0.00000,0.19
0.01747,0.01003,0.00999,0.26
0.00154,0.00313,0.00187,0.2
0.00226,0.00355,0.00250,0.19
0.00135,0.00251,0.00125,0.23
0.00094,0.00188,0.00062,0.23
0.04481,0.02131,0.00624,0.41
0.00151,0.00251,0.00125,0.52
0.05181,0.01630,0.01810,0.25
0.18100,0.07940,0.02809,0.29
0.00400,0.00752,0.00000,0.23
0.02335,0.03656,0.00562,0.12
0.00503,0.01442,0.01998,0.29
0.01646,0.01525,0.00562,0.16
0.00765,0.02215,0.02497,0.28
0.00115,0.00167,0.00062,0.39
0.02640,0.02591,0.00936,0.31
0.01193,0.01066,0.01061,0.37
0.00563,0.04262,0.00749,0.21
0.01226,0.03782,0.01311,0.34
0.05319,0.01045,0.03059,0.2
0.01897,0.04910,0.01810,0.39
0.04432,0.05056,0.00312,0.21
0.10274,0.07877,0.09426,0.27
0.01425,0.01692,0.00562,0.41
0.00258,0.00522,0.00125,0.28
0.01055,0.02361,0.01311,0.35
0.00112,0.00209,0.00062,0.23
0.01880,0.02863,0.01186,0.29
0.03198,0.01901,0.00562,0.18
0.04378,0.04221,0.01873,0.3
0.02989,0.04597,0.05493,0.26
0.00108,0.00209,0.00125,0.22
0.02518,0.02424,0.03808,0.28
0.00743,0.01107,0.00375,0.45
0.00324,0.00313,0.00062,0.27
0.00218,0.01045,0.00187,0.47
0.01127,0.00397,0.00375,0.47
0.00440,0.00585,0.01248,0.24
0.03501,0.05161,0.01061,0.43
0.06373,0.10552,0.02809,0.29
0.00049,0.00125,0.00000,0.12
0.00371,0.00439,0.00062,0.16
0.00559,0.00084,0.00000,0.21
0.00463,0.00293,0.00187,0.54
0.01333,0.04304,0.00375,0.51
0.00063,0.00167,0.00062,0.3
0.00110,0.00522,0.00187,0.2
0.00313,0.00439,0.00375,0.38
0.07839,0.09256,0.02622,0.36
0.00157,0.00209,0.00312,0.21
0.00156,0.00104,0.00125,0.22
0.25009,0.29649,0.12984,0.37
0.00189,0.00669,0.00811,0.29
0.00402,0.00731,0.00312,0.25
0.00496,0.01672,0.00687,0.38
0.00124,0.00731,0.00000,0.21
0.00275,0.01212,0.00312,0.35
0.14211,0.06623,0.15418,0.26
0.00257,0.00669,0.00437,0.32
0.00868,0.00669,0.00062,0.31
0.00080,0.00272,0.00250,0.18
0.00241,0.00355,0.00125,0.38
0.00156,0.00794,0.00000,0.13
0.01569,0.02591,0.00187,0.37
0.00512,0.01087,0.00187,0.51
0.01472,0.01358,0.00936,0.37
0.00052,0.00125,0.00062,0.13
0.03880,0.05830,0.02497,0.26
0.00007,0.00418,0.00375,0.28
0.00770,0.00836,0.00437,0.33
0.00010,0.00836,0.00499,0.13
0.01102,0.01755,0.00499,0.26
0.00302,0.00272,0.00062,0.12
0.00176,0.00334,0.00000,0.17
0.03365,0.04430,0.00375,0.36
0.00048,0.00042,0.00062,0.03
0.08478,0.08274,0.03995,0.33
0.00206,0.00334,0.00000,0.08
0.89777,0.31007,0.05493,0.34
0.00162,0.00084,0.00000,0.11
0.03726,0.03364,0.02497,0.36
0.20925,0.16444,0.02747,0.29
0.00275,0.00439,0.00250,0.78
0.01544,0.02549,0.00437,0.24
0.06708,0.28270,0.12360,0.35
0.00792,0.03448,0.00499,0.33
0.01145,0.05056,0.00874,0.39
0.00040,0.00125,0.00000,0.15
0.08344,0.28103,0.02996,0.43
0.03906,0.22252,0.02310,0.31
0.00013,0.00209,0.00437,0.21
0.02434,0.07167,0.01436,0.43
0.02276,0.05976,0.01248,0.44
0.00875,0.02842,0.00250,0.24
0.02503,0.11680,0.01623,0.33
0.02656,0.07626,0.01186,0.34
0.06534,0.12098,0.04182,0.38
0.00811,0.00752,0.00312,0.19
0.00077,0.00230,0.00062,0.33
0.00269,0.00376,0.00125,0.22
0.00168,0.00794,0.00187,0.13
0.00153,0.00501,0.00437,0.18
0.00010,0.00418,0.00250,0.76
0.01661,0.01400,0.00811,0.37
0.01643,0.00857,0.00562,0.3
0.00101,0.00564,0.00000,0.14
0.01100,0.02612,0.00437,0.41
0.00794,0.07626,0.03308,0.33
0.32291,0.36649,0.24532,0.26
0.03970,0.01943,0.00437,0.44
0.00491,0.00209,0.00062,0.13
0.00172,0.00501,0.00250,0.21
0.00051,0.00188,0.00000,0.13
0.01593,0.04283,0.03308,0.3
0.00134,0.00794,0.00187,0.46
0.19114,0.04492,0.00999,0.22
0.02172,0.01713,0.00375,0.33
0.00463,0.00564,0.00250,0.23
0.00968,0.00501,0.00312,0.26
0.02264,0.02110,0.02684,0.35
0.25786,0.02257,0.05868,0.34
0.01215,0.01066,0.00187,0.46
0.01320,0.00773,0.00749,0.23
0.06073,0.09737,0.01373,0.37
0.02539,0.03552,0.03059,0.28
0.09815,0.02946,0.01373,0.37
0.01784,0.05307,0.03308,0.3
0.00706,0.00710,0.00437,0.29
0.00436,0.00501,0.00187,0.44
0.13269,0.24551,0.14732,0.4
0.00901,0.02528,0.01873,0.23
0.00208,0.00961,0.00499,0.46
0.00316,0.00355,0.00437,0.63
0.00199,0.00209,0.00312,0.56
0.02469,0.01672,0.00312,0.42
0.00034,0.00146,0.00062,0.07
0.05680,0.05997,0.00437,0.31
0.11586,0.08420,0.05993,0.17
0.03657,0.04283,0.01685,0.33
0.02302,0.01546,0.00624,0.18
0.03734,0.02340,0.04432,0.31
0.02777,0.01212,0.02247,0.34
0.00640,0.01442,0.01561,0.21
0.00284,0.00209,0.00000,0.12
0.00305,0.00293,0.00062,0.11
0.00096,0.00167,0.00000,0.13
0.00043,0.00063,0.00000,0.16
0.05918,0.05244,0.03308,0.19
0.00048,0.00063,0.00000,0.2
0.01493,0.03803,0.01685,0.33
0.04649,0.03134,0.00624,0.37
0.03334,0.01504,0.00999,0.24
0.01429,0.01191,0.00999,0.23
0.00121,0.00167,0.00000,0.11
0.06089,0.07146,0.07928,0.26
0.00887,0.04513,0.01373,0.27
0.00172,0.00272,0.00000,0.15
0.00327,0.00731,0.00125,0.21
0.02625,0.01483,0.01124,0.14
0.01455,0.02236,0.00562,0.4
0.00840,0.00836,0.00187,0.12
0.00728,0.00376,0.00312,0.22
0.03119,0.09235,0.03433,0.31
0.00076,0.01024,0.00062,0.27
0.01299,0.11450,0.03558,0.31
0.00559,0.01107,0.00437,0.18
0.00002,0.00000,0.00000,0.11
0.00357,0.00898,0.00062,0.44
0.00085,0.00167,0.00125,0.12
0.02860,0.08232,0.04682,0.29
0.01884,0.08504,0.01561,0.25
0.04597,0.11847,0.03059,0.39
0.06563,0.03155,0.00687,0.47
0.00605,0.00397,0.00062,0.17
0.06960,0.08191,0.03371,0.33
0.00076,0.00084,0.00000,0.04
0.00752,0.01651,0.00562,0.34
0.09038,0.05830,0.01311,0.36
0.00064,0.00313,0.00250,0.2
0.00588,0.00439,0.00375,0.21
0.18975,0.10134,0.03808,0.31
0.00162,0.00606,0.00000,0.12
0.02873,0.04116,0.00187,0.2
0.00287,0.00690,0.00187,0.25
0.00354,0.00522,0.00000,0.13
0.06068,0.04346,0.01124,0.53
0.06833,0.03656,0.00375,0.28
0.03985,0.01651,0.01186,0.31
0.08735,0.14981,0.00624,0.16
0.00243,0.00293,0.00312,0.24
0.00049,0.00104,0.00125,0.4
0.00291,0.00501,0.00437,0.22
0.01867,0.04806,0.01935,0.29
0.10150,0.01609,0.02185,0.33
0.03981,0.05370,0.06117,0.22
0.02794,0.07647,0.00999,0.3
0.00315,0.00293,0.00062,0.52
0.01459,0.00982,0.00499,0.31
0.01474,0.02361,0.00062,0.12
0.00551,0.00481,0.00125,0.27
0.00370,0.00272,0.00000,0.12
0.00597,0.00439,0.00000,0.07
0.06084,0.02570,0.02497,0.26
0.00116,0.00063,0.00187,0.1
0.01833,0.01463,0.00250,0.26
0.00664,0.01797,0.00312,0.17
0.02115,0.02403,0.01685,0.59
0.02159,0.02340,0.01061,0.29
0.01577,0.02612,0.01061,0.31
0.00529,0.00878,0.00000,0.17
0.00085,0.00188,0.00187,0.48
0.01382,0.04889,0.01748,0.38
0.00376,0.02110,0.00624,0.37
0.03069,0.03970,0.00624,0.31
0.03518,0.03803,0.01998,0.27
0.00588,0.01755,0.01561,0.28
0.00562,0.00731,0.00250,0.23
0.01359,0.00836,0.00437,0.35
0.01235,0.01045,0.00375,0.27
0.00156,0.00606,0.00062,0.18
0.01650,0.03531,0.00250,0.1
0.00103,0.00355,0.00125,0.45
0.00002,0.00063,0.00125,0.12
0.00108,0.00063,0.00000,0.1
0.04800,0.03427,0.00437,0.11
0.15232,0.29962,0.09488,0.26
0.00007,0.00209,0.00062,0.13
0.08342,0.22566,0.06929,0.39
0.00194,0.00397,0.00000,0.23
0.00190,0.00209,0.00000,0.12
0.00219,0.00397,0.00000,0.06
0.00898,0.00209,0.00125,0.07
